"","plotID","lastInvYr","lastInvYrSD","priSpecies","secSpecies","priSpeciesName","secSpeciesName","owner","ownerCD","volPerAcre","SI","dominantTreeAge","dominantTreeheight","estDomSpAge","county"
"299",29880454010497,2009,0,46,10,"Oak","Douglas-fir","Other Federal",20,3521.39468211289,46,NA,52.7777777777778,66.4707814726361,"shasta"
"300",29880455010497,2009,0,12,20,"True fir","Incense-cedar","Private and Native American",40,6086.62668495446,48,53,70.7894736842105,NA,"shasta"
"301",29880463010497,2009,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Private and Native American",40,153.143960790976,72,10,23.1666666666667,15.8300854887218,"shasta"
"302",29880464010497,2009,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,86.029646604834,84,14.1818181818182,18.0909090909091,9.54313525643246,"shasta"
"303",29880546010497,2009,0,46,10,"Oak","Douglas-fir","Forest Service",10,3211.85338129391,49,NA,31.3333333333333,22.9507577969151,"shasta"
"304",29880547010497,2009,0,46,10,"Oak","Douglas-fir","Forest Service",10,1782.46659341096,63,NA,44.962962962963,27.7502690901136,"shasta"
"305",29880611010497,2009,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Private and Native American",40,1439.12411225793,76,86,57.8,36.9840068842987,"shasta"
"306",29880618010497,2009,0,46,10,"Oak","Douglas-fir","Private and Native American",40,7878.78818181066,44,NA,35.5384615384615,33.539601762899,"shasta"
"307",29880729010497,2009,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Private and Native American",40,3231.84890575055,51,86,82.25,84.2325967829278,"shasta"
"308",29880891010497,2009,0,12,14,"True fir","Sugar pine","Private and Native American",40,2791.85676992611,50,73.5,61.3333333333333,79.2614318746359,"shasta"
"309",29880896010497,2009,0,11,10,"Ponderosa and Jeffrey pines","Douglas-fir","Private and Native American",40,5942.01088672201,141,NA,128.444444444444,42.9396069005057,"shasta"
"310",29880897010497,2009,0,12,15,"True fir","Western white pine","Other Federal",20,1981.6584395891,57,63.5,37.4,28.3226891064113,"shasta"
"311",29880964010497,2009,0,11,10,"Ponderosa and Jeffrey pines","Douglas-fir","Private and Native American",40,3409.74793174225,53,37,77.6666666666667,74.9243421680944,"shasta"
"312",29881048010497,2009,0,11,12,"Ponderosa and Jeffrey pines","True fir","Private and Native American",40,3294.65850805278,54,239,85.7142857142857,82.8725798534834,"shasta"
"313",29881049010497,2009,0,14,11,"Sugar pine","Ponderosa and Jeffrey pines","Forest Service",10,3106.95040209836,47,355,103.25,124.020233345504,"shasta"
"314",29881299010497,2009,0,10,46,"Douglas-fir","Oak","Forest Service",10,7465.91961852309,40,181.5,141.933333333333,NA,"shasta"
"315",29881360010497,2009,0,46,10,"Oak","Douglas-fir","Forest Service",10,7931.28074655123,86,NA,50.2,20.86297150764,"shasta"
